system:index,Aerosol Index,date,.geo
20200227T072859_20200227T075952,-1.3422411671659376,2020-02-27T07:28:53,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200228T070949_20200228T074014,-1.2018036759645598,2020-02-28T07:11:08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200228T084949_20200228T092258,-0.951630745193356,2020-02-28T08:49:44,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200229T083105_20200229T101147,-1.1973490782157308,2020-02-29T08:31:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200301T081105_20200301T084300,-1.4350629508596255,2020-03-01T08:10:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200301T081605_20200301T084348,,2020-03-01T08:15:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200302T075105_20200302T082513,,2020-03-02T07:51:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200302T075605_20200302T082603,-1.7240140175181662,2020-03-02T07:55:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200303T073605_20200303T080711,-1.9252802612601834,2020-03-03T07:36:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200304T071605_20200304T074754,-1.1535939519003564,2020-03-04T07:15:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200304T085605_20200304T092749,,2020-03-04T08:56:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200305T083605_20200305T090852,-0.9044649694251692,2020-03-05T08:36:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200305T084105_20200305T090911,,2020-03-05T08:41:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200306T081605_20200306T085041,,2020-03-06T08:15:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200306T082105_20200306T085022,-1.0266810797757762,2020-03-06T08:21:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200307T080105_20200307T083139,-1.560497716018482,2020-03-07T08:00:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200308T074105_20200308T081303,-1.9617380401553952,2020-03-08T07:40:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200309T072105_20200309T075306,-1.4377302132751948,2020-03-09T07:20:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200309T090105_20200309T093400,,2020-03-09T09:00:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200310T070605_20200310T073617,,2020-03-10T07:05:59,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200310T084605_20200310T091625,-0.7163067980859826,2020-03-10T08:46:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200312T080455_20200312T083801,-1.5570311594153496,2020-03-12T08:04:49,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200312T080955_20200312T083838,,2020-03-12T08:09:49,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200313T074455_20200313T081857,-1.8031783384535314,2020-03-13T07:44:49,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200313T074955_20200313T081920,-1.7717090586875068,2020-03-13T07:49:49,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200315T070850_20200315T074042,-1.3437076189329904,2020-03-15T07:08:44,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200315T084850_20200315T092131,-0.9180551153084816,2020-03-15T08:48:45,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200315T085350_20200315T092241,,2020-03-15T08:53:44,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200316T065350_20200316T072305,,2020-03-16T06:53:44,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200316T082850_20200316T090251,-0.9933015630189095,2020-03-16T08:28:44,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200316T083350_20200316T090308,-1.018539846682201,2020-03-16T08:33:44,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200317T081350_20200317T084408,-0.9731501603799481,2020-03-17T08:13:44,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200318T075350_20200318T082512,-1.3147085109027745,2020-03-18T07:53:44,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200319T073350_20200319T080828,-1.855336055397777,2020-03-19T07:33:44,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200320T071350_20200320T074813,,2020-03-20T07:13:45,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200320T071850_20200320T074841,-1.4466358546410074,2020-03-20T07:18:45,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200321T065850_20200321T072930,,2020-03-21T06:58:45,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200321T083850_20200321T090939,-0.645184105813753,2020-03-21T08:38:44,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200322T081850_20200322T085109,-1.0864376447947384,2020-03-22T08:18:44,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200323T075850_20200323T083239,-1.4312507964095458,2020-03-23T07:58:44,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200323T080350_20200323T083340,,2020-03-23T08:03:44,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200324T073850_20200324T081334,-1.5872896596544783,2020-03-24T07:38:45,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200324T074350_20200324T081350,-1.5873718428030974,2020-03-24T07:43:44,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200325T072350_20200325T075353,-1.406059568207409,2020-03-25T07:23:45,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200326T070350_20200326T073454,,2020-03-26T07:03:44,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200326T084350_20200326T091549,-1.0258788370552063,2020-03-26T08:43:44,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200327T082350_20200327T085657,-1.0918025041461568,2020-03-27T08:23:45,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200327T082850_20200327T085734,,2020-03-27T08:28:45,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200328T080350_20200328T083811,-1.2231921899226408,2020-03-28T08:03:44,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200328T080850_20200328T083950,-1.2054614804466586,2020-03-28T08:08:45,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200329T074850_20200329T081940,-1.6035709887659044,2020-03-29T07:48:45,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200330T072850_20200330T080239,-1.543670231959172,2020-03-30T07:28:44,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200331T070850_20200331T074256,-1.1217331363691632,2020-03-31T07:08:44,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200331T084850_20200331T092251,-0.7576306931744526,2020-03-31T08:48:44,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200331T085350_20200331T092314,,2020-03-31T08:53:44,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200401T065350_20200401T072305,,2020-04-01T06:53:45,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200401T082850_20200401T090358,-1.083935887761229,2020-04-01T08:28:44,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200401T083350_20200401T090420,-1.1430129097944886,2020-04-01T08:33:45,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200402T081350_20200402T084547,-1.1084781912738566,2020-04-02T08:13:44,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200403T075350_20200403T082921,-1.5265107257928094,2020-04-03T07:53:44,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200404T073448_20200404T080707,-1.4752245923195944,2020-04-04T07:34:42,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200405T071448_20200405T074801,-1.3478840236945921,2020-04-05T07:14:42,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200405T085448_20200405T092747,,2020-04-05T08:54:42,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200406T065948_20200406T073014,,2020-04-06T06:59:43,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200406T083948_20200406T091149,-0.5537598297929938,2020-04-06T08:39:42,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200407T081948_20200407T085229,-0.6894909960472331,2020-04-07T08:19:43,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200408T075948_20200408T084648,-1.4188710092035248,2020-04-08T07:59:42,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200409T073948_20200409T081431,-1.6476265877870924,2020-04-09T07:39:42,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200409T074448_20200409T081500,,2020-04-09T07:44:42,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200410T071948_20200410T075431,,2020-04-10T07:19:43,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200410T072448_20200410T075517,-0.9749036763428026,2020-04-10T07:24:42,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200411T070448_20200411T073715,,2020-04-11T07:04:43,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200411T084448_20200411T091711,-0.6943981415824565,2020-04-11T08:44:42,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200412T082448_20200412T085759,-0.8462471132163379,2020-04-12T08:24:42,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200413T080448_20200413T083803,-0.9222440129217444,2020-04-13T08:04:43,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200413T080948_20200413T083846,,2020-04-13T08:09:43,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200414T074448_20200414T082059,,2020-04-14T07:44:42,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200414T074948_20200414T082134,-1.1743921387970289,2020-04-14T07:49:43,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200415T072948_20200415T080236,-0.8326078034825489,2020-04-15T07:29:42,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200416T070948_20200416T074241,-0.550481790908971,2020-04-16T07:09:42,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200416T084948_20200416T092327,-0.09540551656481633,2020-04-16T08:49:42,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200417T082948_20200417T090333,-0.5711888767418619,2020-04-17T08:29:43,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200417T083448_20200417T090351,,2020-04-17T08:34:42,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200418T080948_20200418T084439,-0.5945274603825376,2020-04-18T08:09:42,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200418T081448_20200418T084513,-0.8071956657965673,2020-04-18T08:14:42,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200419T075448_20200419T082710,-1.0428557280262516,2020-04-19T07:54:42,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200420T073448_20200420T080831,-1.3073119354982683,2020-04-20T07:34:42,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200421T071448_20200421T074816,-1.2468242572266788,2020-04-21T07:14:42,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200421T085448_20200421T092937,,2020-04-21T08:54:43,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200422T065948_20200422T072954,,2020-04-22T06:59:42,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200422T083948_20200422T090933,-0.8301311906842981,2020-04-22T08:39:42,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200423T081948_20200423T084953,-0.7884958975881374,2020-04-23T08:19:42,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200424T075948_20200424T083356,-1.0092734466156075,2020-04-24T07:59:42,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200425T073948_20200425T081327,-1.2529871567942943,2020-04-25T07:39:42,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200426T071948_20200426T075513,,2020-04-26T07:19:42,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200426T072448_20200426T075621,-1.4371676909797295,2020-04-26T07:24:42,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200427T070448_20200427T073747,,2020-04-27T07:04:42,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200427T084448_20200427T091752,-0.6302839101433609,2020-04-27T08:44:42,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200428T082448_20200428T090105,-0.952859137248538,2020-04-28T08:24:43,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200429T080448_20200429T083801,-0.9755720008708646,2020-04-29T08:04:43,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200429T080948_20200429T083917,,2020-04-29T08:09:42,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200430T074448_20200430T082016,-1.7016974604371697,2020-04-30T07:44:42,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200430T074948_20200430T082034,-1.760035823995223,2020-04-30T07:49:43,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200501T072948_20200501T080122,-1.575077149049983,2020-05-01T07:29:42,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200502T070948_20200502T074333,-0.6937081985771661,2020-05-02T07:09:43,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200502T084948_20200502T092431,-0.6190056827397168,2020-05-02T08:49:42,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200503T082948_20200503T090420,-0.747563946328006,2020-05-03T08:29:43,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200503T083448_20200503T090456,,2020-05-03T08:34:42,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200504T080948_20200504T084451,-0.89143543842177,2020-05-04T08:09:43,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200504T081448_20200504T084424,-0.8294478928469177,2020-05-04T08:14:42,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200505T075448_20200505T082714,-1.1886120037703938,2020-05-05T07:54:42,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200506T073139_20200506T080814,,2020-05-06T07:31:33,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200506T073639_20200506T080833,-1.8501923487146075,2020-05-06T07:36:33,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200507T071639_20200507T075041,-1.1141854387934866,2020-05-07T07:16:33,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200507T085639_20200507T093155,,2020-05-07T08:56:33,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200508T083639_20200508T091231,-0.8090164546105587,2020-05-08T08:36:34,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200508T084139_20200508T091337,,2020-05-08T08:41:33,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200509T081639_20200509T085155,-0.951586472712354,2020-05-09T08:16:33,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200509T082139_20200509T085105,,2020-05-09T08:21:33,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200510T080139_20200510T083311,-0.8648488563598291,2020-05-10T08:01:33,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200511T074139_20200511T081305,-1.5885862789571177,2020-05-11T07:41:33,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200512T072139_20200512T075733,-1.3918436964807026,2020-05-12T07:21:34,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200512T090139_20200512T093602,,2020-05-12T09:01:33,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200513T084139_20200513T091758,-1.1155742312402952,2020-05-13T08:41:34,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200513T084639_20200513T091832,,2020-05-13T08:46:33,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200514T082639_20200514T090025,-1.2357564235785448,2020-05-14T08:26:34,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200515T080639_20200515T084435,-1.3367002871704694,2020-05-15T08:06:33,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200516T074639_20200516T082343,-1.7202316763144467,2020-05-16T07:46:33,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200517T072639_20200517T080144,-1.9259366095539074,2020-05-17T07:26:34,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200517T073139_20200517T080206,,2020-05-17T07:31:33,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200518T070818_20200518T074501,-1.4651228903497564,2020-05-18T07:08:12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200518T084818_20200518T092351,-0.0026416350705630964,2020-05-18T08:48:13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200518T085318_20200518T092313,,2020-05-18T08:53:13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200519T065318_20200519T072451,,2020-05-19T06:53:12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200519T083318_20200519T090735,-0.4616735365941313,2020-05-19T08:33:12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200520T081318_20200520T084914,-0.39366560337496553,2020-05-20T08:13:13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200521T075318_20200521T083052,-0.563710089939456,2020-05-21T07:53:12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200522T073318_20200522T080844,-0.4861058607846687,2020-05-22T07:33:12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200522T073818_20200522T080902,,2020-05-22T07:38:12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200523T071318_20200523T074826,,2020-05-23T07:13:12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200523T071818_20200523T074907,-0.25742969310482156,2020-05-23T07:18:13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200524T065818_20200524T073209,,2020-05-24T06:58:12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200524T083818_20200524T091227,-0.604115221738316,2020-05-24T08:38:13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200525T081818_20200525T085420,-0.8325306637351215,2020-05-25T08:18:13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200526T075818_20200526T083242,-1.1477995851234457,2020-05-26T07:58:12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200526T080318_20200526T083304,,2020-05-26T08:03:12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200527T073818_20200527T081435,,2020-05-27T07:38:13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200527T074318_20200527T081521,-1.3130673479714634,2020-05-27T07:43:13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200528T072318_20200528T075950,-0.9855646247325496,2020-05-28T07:23:12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200529T070318_20200529T073538,,2020-05-29T07:03:12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200529T084318_20200529T092026,-0.5223628561889734,2020-05-29T08:43:12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200530T082318_20200530T085606,-0.803209322806212,2020-05-30T08:23:12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200530T082818_20200530T085716,,2020-05-30T08:28:12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200531T080318_20200531T084105,,2020-05-31T08:03:12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200531T080818_20200531T084138,-0.2454130820039489,2020-05-31T08:08:12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200601T074818_20200601T082149,-1.8402911871045535,2020-06-01T07:48:12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200602T072818_20200602T080341,-1.9669934565956155,2020-06-02T07:28:12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200603T070818_20200603T074253,-1.8044279585250442,2020-06-03T07:08:12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200603T084818_20200603T092324,-0.739180635215997,2020-06-03T08:48:12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200603T085318_20200603T092504,,2020-06-03T08:53:12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200604T065318_20200604T072405,,2020-06-04T06:53:12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200604T083318_20200604T090708,-0.8385490479891798,2020-06-04T08:33:13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200605T081318_20200605T084707,-0.9386130690377495,2020-06-05T08:13:13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200606T075318_20200606T082809,-1.3845097440913992,2020-06-06T07:53:12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200607T073352_20200607T081038,-1.7646445797653665,2020-06-07T07:33:47,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200608T071352_20200608T074859,-1.8112033852921563,2020-06-08T07:13:46,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200608T071852_20200608T074917,-1.811191920742775,2020-06-08T07:18:46,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200608T085352_20200608T093046,,2020-06-08T08:53:46,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200609T065852_20200609T073342,,2020-06-09T06:58:46,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200609T083852_20200609T091259,-1.058402923395811,2020-06-09T08:38:46,"{""type"":""MultiPoint"",""coordinates"":[]}"
